#Sección,b,c,Periodo,Fecha,NIF Beneficiario,Beneficiario,Tipo de Adjudicación,Descripción,Importe,Origen
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,ACTURA  FE17321251983001 CONTRATO 19480997  PERIODO 08/08/2017 - 11/10/2017  CUPS ES0021000005695989NJ ALUMB PUBLICO,222.87,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE17321251982999 CONTRATO 19480941 PERIODO 02/08/2017 - 27/09/2017 CUPS ES0021000005695650CL ALUMB PUBLICO,989.71,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE17321251983000 CONTRATO 19480950 PERIODO 02/08/2017 - 27/09/2017 CUPS ES0021000005695653CE ALUMB PUBLICO,790.07,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE17321251982998 CONTRATO 19480917 PERIODO 19/09/2017 - 19/10/2017 CUPS ES0021000005695168EC ALUMB PUBLICO,349.97,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE17321251982997 CONTRATO 19480917 PERIODO 12/08/2017 - 18/09/2017  CUPS ES0021000005695168EC ALUMB PUBLICO,387.44,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE17321251982996  CONTRATO 19480901 PERIODO 28/07/2017 - 11/10/2017 CUPS ES0021000005694959JH ALUMB PUBLICO,451.73,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE17321251982980 CONTRATO 19480516 PERIODO 12/08/2017 - 18/09/2017 CUPS ES0021000005692538TN ALUMB PUBLICO,274.17,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE17321251982987 CONTRATO 19480816 PERIODO 08/08/2017 - 11/10/2017 CUPS ES0021000005698396WM ALUMB PUBLICO,1284.71,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE17321251982986 CONTRATO 19480812 PERIODO 08/08/2017 - 11/10/2017  CUPS ES0021000005693856BL ALUMB PUBLICO,959.64,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE17321251982985  CONTRATO 19480791 PERIODO 08/08/2017 - 11/10/2017  CUPS ES0021000005693538KT ALUMB PUBLIC,2375.1,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE17321251982984 CONTRATO 19480775 PERIODO 19/09/2017 - 19/10/2017  CUPS ES0021000005693259PC ALUMB PUBLICO,332.88,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE17321251982983 CONTRATO 19480775 PERIODO 12/08/2017 - 18/09/2017  CUPS ES0021000005693259PC ALUMB PUBLICO,368.77,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE17321251982982 CONTRATO 19480533 PERIODO 03/08/2017 - 28/09/2017  CUPS ES0021000005692644MA ALUMB PUBLICO,471.14,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE17321251982981 CONTRATO 19480516 PERIODO 19/09/2017 - 19/10/2017 CUPS ES0021000005692538TN ALUMB PUBLICO,243.08,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE17321252409751 CONTRATO 19481002 PERIODO 26/07/2017 - 12/10/2017 CUPS ES0021000013737537EW ALUMB PUBLICO,1408.98,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE17321252656776 CONTRATO 19480940  PERIODO 27/09/2017 - 28/11/2017 CUPS ES0021000010449342WW ALUMB PUBLICO,1012.76,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE17321252409749 CONTRATO 19480940 PERIODO 27/07/2017 - 26/09/2017 CUPS ES0021000010449342WW ALUMB PUBLICO,1469.46,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE17321252656985 CONTRATO 22655350 PERIODO 13/10/2017 - 17/12/2017 CUPS ES0021000022080991RE,154.78,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE17321252656848 CONTRATO 19480677 PERIODO 30/09/2017 - 01/12/2017 CUPS ES0021000013737514KW ALUMB PUBLICO,2167.04,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE17321252656850 CONTRATO 19481002 PERIODO 13/10/2017 - 18/11/2017 CUPS ES0021000013737537EW ALUMB PUBLICO,764.01,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE18321253583650 CONTRATO 19480886 PERIODO 18/11/2017 A 18/12/2017  CUPS ES0021000005694856DF ALUMB PUBLICO,670.45,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE18321253679600 CONTRATO 19480974 PERIODO 18/11/2017 A 16/12/2017  CUPS ES0021000005695980NG,323.22,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE18321253679598 CONTRATO 19480974 PERIODO 16/09/2017 A 17/10/2017  CUPS ES0021000005695980NG,352.4,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE18321253939579 19481236  PERIODO 28/09/2017 A 29/11/2017 CUPS ES0021000005698326EG ALUMB PUBLICO,2895.35,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE18321254753924 CONTRATO 19516576 PERIODO 17/12/2017 A 16/01/2018 CUPS ES0021000018090460NZ EDIF MUNICIPAL,945.06,
Urbanismo,,,A,2018-04-27,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE18321254753889 CONTRATO 19480840 PERIODO 17/12/2017 A 16/01/2018  CUPS ES0021000005693869ND ALUMB PUBLICO,1526.29,
Urbanismo,,,A,2018-05-17,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE18321262226013 CONTRATO 19480909 PERIODO 18/02/2018 - 18/03/2018 CUPS ES0021000005699987WD DIRECCION PS E,527.37,
Urbanismo,,,A,2018-05-17,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE18321262226014 CONTRATO 19480980 PERIODO 13/02/2018 - 18/03/2018  CUPS ES0021000013290638AQ DIRECCION PS,1174.7,
Urbanismo,,,A,2018-06-19,,"GAS NATURAL SERVICIOS SDG, S.A.",,  FE18321253583643 CONTRATO 19480909 PERIODO 23/11/2017 A 18/12/2017  CUPS ES0021000005699987WD ALUMB PUBLICO,550.9,
Urbanismo,,,A,2018-06-19,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,  09180530100000020 CONTRATO 321780530 PERIODO 27/09/18 A 27/11/18 CUPS  ES0021000005695600HS ALUMB PUBLICO,43.06,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180115010165954 CONTRATO 620650606 PERIODO 15/01/18 A 15/01/18 CUPS ES0021000022148934NT ALUMB PUBLICO,100.1,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180119010128258 CONTRATO 621143984 CUPS ES0021000022117771ZW DERECHOS DE ACCESO,100.1,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180130030008862 CONTRATO 354920236 PERIODO27/11/17 A 30/01/18 CUPS ES0021000010296769SB ALUMB PUBLICO,240.29,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180130030007718 CONTRATO 345224541 PERIODO 04/12/17 A 04/01/18 CUPS ES0021000005697265ER ALUMB PUBLICO,32.08,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180130030011665 CONTRATO 375098628 PERIODO 17/12/17 A 14/01/18 CUPS ES0021000013976349DM EDIF MUNICIPALES,6.12,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180130030007777  CONTRATO 345675307 PERIODO 14/12/17 A 14/01/18 CUPS ES0021000005697170VK ALUMB PUBLICO,83.54,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180130030004936 CONTRATO 321789933 PERIODO 05/12/17 A 14/01/18 CUPS ES0021000005699386EY ALUMB PUBLICO,1566.31,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180130030004930 CONTRATO 321776010 PERIODO 28/11/17 A 22/01/18 CUPS ES0021000005695096LV ALUMB PUBLICO,58.82,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180130030008287 CONTRATO 349700450 PERIODO 28/11/17 A 23/01/18 CUPS ES0021000005698644JT EDIF MUNICIPALES,1705.59,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180130030004937  CONTRATO 321797929 PERIODO 05/12/17 A 19/01/18 CUPS ES0021000005697526XD ALUMB PUBLICO,354.17,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180130030004931 CONTRATO 321776690 PERIODO 29/11/17 A 22/01/18 CUPS ES0021000005699057FE ALUMB PUBLICO,55.67,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180130030004932 CONTRATO 321782276 PERIODO 14/12/17 A 14/01/18 CUPS ES0021000005694817FZ ALUMB PUBLICO,66.95,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180130030004933 CONTRATO 321782380 PERIODO 14/12/17 A 19/01/18 CUPS ES0021000005695651CC ALUMB PUBLICO,9.51,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180130030004934 CONTRATO 321782732 PERIODO 14/12/17 A 19/01/18 CUPS ES0021000005693969QV ALUMB PUBLICO,958.45,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180130030011664 CONTRATO 375098355 PERIODO 14/12/17 A 14/01/18 CUPS ES0021000013994400NR EDIF MUNICIPALES,5.87,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180130030004929 CONTRATO 321775650 PERIODO 23/11/17 A 23/01/18 CUPS ES0021000005695348FQ ALUMB PUBLICO,65.86,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180130030004935 CONTRATO 321783918 PERIODO 14/12/17 A 19/01/18 CUPS ES0021000005697092ZN EDIF MUNICIPALES,726.93,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180130030006972 CONTRATO 340634959 PERIODO 14/12/17 A 19/01/18 CUPS ES0021000005699361KG ALUMB PUBLICO,47.87,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180130030012675 CONTRATO 403438561 PERIODO 30/11/17 A 14/01/18 CUPS ES0021000016200071TH ALUMB PUBLICO,1239.62,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180130030011121 CONTRATO 370793006 PERIODO 14/12/17 A 19/01/18 CUPS ES0021000012067453CV ALUMB PUBLICO,18.94,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180130030009582 CONTRATO 360534582 PERIODO 24/11/17 A 24/01/18 CUPS ES0021000010971778SQ ALUMB PUBLICO,2638.66,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180130030011446 CONTRATO 373567522 PERIODO 17/12/17 A 14/01/18 CUPS ES0021000013737689MQ ALUMB PUBLICO,688.1,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180130030007080 CONTRATO 341275220 PERIODO 29/11/17 A 19/01/18 CUPS ES0021000005695147KE ALUMB PUBLICO,973.84,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180130030009879 CONTRATO 362619750 PERIODO 30/11/17 A 14/01/18 CUPS ES0021000011362891TZ ALUMB PUBLICO,344.27,
Urbanismo,,,A,2018-07-04,,IBERDROLA CLIENTES SAU,, 21180130030013694 CONTRATO 451792130 PERIODO 14/12/17 A 14/01/18 CUPS ES0021000005697209LZ EDIF MUNICIPALES,38.82,
Urbanismo,,,A,2018-07-04,,IBERDROLA CLIENTES SAU,, 21180130030024009 CONTRATO 583746482 PERIODO 19/12/17 A 15/01/18 CUPS ES0021000021530038JB ALUMB PUBLICO,498.34,
Urbanismo,,,A,2018-07-04,,IBERDROLA CLIENTES SAU,, 21180130030020912 contrato 548735736 PERIODO 19/12/17 A 30/01/18 CUPS ES0021000019269654ZK ALUMB PUBLICO,479.69,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180207010184950 CONTRATO 620650606 PERIODO 12/01/18 A 06/02/18 CUPS ES0021000022148934NT ALUMB PUBLICO,111.97,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180207010185067 CONTRATO 621143984 PERIODO 18/01/18 A 06/02/18 CUPS ES0021000022117771ZW,100.88,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030009067 CONTRATO 375098628 PERIODO 14/01/18 A 12/02/18 CUPS ES0021000013976349DM EDIF MUNICIPALES,6.33,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030003853 CONTRATO 321787961 PERIODO 30/11/17 A 24/01/18 CUPS ES0021000005694379BJ EDIF MUNICIPALES,43.03,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030009065 CONTRATO 375098460 PERIODO 01/12/17 A 24/01/18 CUPS ES0021000013976345DR EDIF MUNICIPALES,10.65,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030011146 CONTRATO 492586305 PERIODO 30/11/17 A 24/01/18 CUPS ES0021000019135190XS EDIF MUNICIPALES,43.96,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030007862 CONTRATO 363507188 PERIODO 04/12/17 A 01/02/18 CUPS ES0021000011462120JK EDIF MUNICIPALES,107.23,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030009064 CONTRATO 375098355 PERIODO 14/01/18 A 12/02/18 CUPS ES0021000013994400NR EDIF MUNICIPALES,5.48,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030003846 CONTRATO 321780279 PERIODO 24/11/17 A 24/01/18 CUPS ES0021000005692681YV ALUMB PUBLICO,91.92,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030009066 CONTRATO 375098574 PERIODO 01/12/17 A 24/01/18 CUPS ES0021000013994510QL  EDIF MUNICIPALE,10.13,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030003847 CONTRATO 321780530 PERIODO 27/11/17 A 25/01/18 CUPS ES0021000005695600HS ALUMB PUBLICO,44.21,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030003848 CONTRATO 321780577 PERIODO 27/11/17 A 25/01/18 CUPS ES0021000005695726RA ALUMB PUBLICO,91.68,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030008904 CONTRATO 373567388 PERIODO 24/01/18 A 12/002/18 CUPS ES0021000013737723FG ALUMB PUBLICO,1459.02,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030003850 CONTRATO 321782380 PERIODO 19/01/18 A 12/02/18 CUPS ES0021000005695651CC ALUMB PUBLICO,6.34,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030005481 CONTRATO 340634959 PERIODO 19/01/18 A 12/02/18 CUPS  ES0021000005699361KG ALUMB PUBLICO,30.86,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030007975 CONTRATO 364082744 PERIODO 07/12/17 A 12/02/18 CUPS ES0021000011614835YQ ALUMB PUBLICO,273.33,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030007714 CONTRATO 362619682 PERIODO 30/11/17 A 24/01/18 CUPS ES0021000011362892TS ALUMB PUBLICO,83.01,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030007715 CONTRATO 362619682 PERIODO 24/01/18 A 12/02/18 CUPS ES0021000011362892TS  ALUMB PUBLICO,555.95,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030005368 CONTRATO 339801025 PERIODO 01/02/18 A 17/02/18 CUPS ES0021000005695424BT ALUMB PUBLICO,89.67,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030008903 CONTRATO 373567388 PERIODO 01/12/17 A 24/01/18 CUPS ES0021000013737723FG ALUMB PUBLICO,58.53,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030003854 CONTRATO 321789933 PERIODO 14/01/17 A 12/02/18 CUPS ES0021000005699386EY ALUMB PUBLICO,435.54,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030003859 CONTRATO 321797929 PERIODO 19/01/18 A 12/02/18 CUPS ES0021000005697526XD ALUMB PUBLICO,162.26,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030007729 CONTRATO 362797377 PERIODO 14/01/18 A 12/02/18 CUPS ES0021000011402799XV ALUMB PUBLICO,296.46,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030003849 CONTRATO 321782276 PERIODO 14/01/18 A 12/02/18 CUPS ES0021000005694817FZ ALUMB PUBLICO,60.77,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030006083 CONTRATO 345224541 PERIODO 14/01/18 A 17/02/18 CUPS ES0021000005697265ER ALUMB PUBLICO,26.61,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030007487 CONTRATO 360534582 PERIODO 24/01/18 A 10/02/18 CUPS ES0021000010971778SQ ALUMB PUBLICO,684.42,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030008905 CONTRATO 373567522 PERIODO 14/01/18 A 12/02/18 CUPS ES0021000013737689MQ ALUMB PUBLICO,713.4,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030003858 CONTRATO 321792506 PERIODO 30/11/17 A 30/01/18 CUPS ES0021000005696257RM ALUMB PUBLICO,1020.32,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030003851 CONTRATO 321782732 PERIODO 19/01/18 A 18/02/18 CUPS ES0021000005693969QV ALUMB PUBLICO,620.4,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030008647 CONTRATO 370793006 PERIODO 19/01/18 A 12/02/18 CUPS ES0021000012067453CV ALUMB PUBLICO,12.63,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030006132 CONTRATO 345675307 PERIODO 14/01/18 A 12/02/18 CUPS  ES0021000005697170VK ALUMB PUBLICO,75.88,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030003860 CONTRATO 321798077 PERIODO 04/12/17 A 12/02/18 CUPS ES0021000005698948AM ALUMB PUBLICO,171.31,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030009907 CONTRATO 403438561 PERIODO 14/01/18 A 12/02/18 CUPS ES0021000016200071TH ALUMB PUBLICO,343.47,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030007716 CONTRATO 362619750 PERIODO 14/01/18 A 12/02/18 CUPS ES0021000011362891TZ ALUMB PUBLICO,101.65,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030005207 CONTRATO 338443666 PERIODO 07/12/17 A 12/02/18 CUPS ES0021000005698158ZC ALUMB PUBLICO,503.2,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030005367  CONTRATO 339801025 PERIODO 05/12/17 A 01/02/18 CUPS ES0021000005695424BT ALUMB PUBLICO,331.38,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030005566 CONTRATO 341175950 PERIODO 14/01/18 A 12/02/18 CUPS ES0021000005692959HL ALUMB PUBLICO,304.12,
Urbanismo,,,A,2018-07-04,,IBERDROLA CLIENTES SAU,, 21180227030020536 CONTRATO 583746482 PERIODO 15/01/18 A 12/02/18 CUPS ES0021000021530038JB ALUMB PUBLICO,487.01,
Urbanismo,,,A,2018-07-04,,IBERDROLA CLIENTES SAU,, 21180227030018028 CONTRATO 548735736 PERIODO 13/01/18 A 11/02/18 CUPS ES0021000019269654ZK ALUMB PUBLICO,519.66,
Urbanismo,,,A,2018-07-04,,IBERDROLA CLIENTES SAU,, 21180227030011695 CONTRATO 451792130 PERIODO 14/01/18 A 12/02/18 CUPS ES0021000005697209LZ EDIF MUNICIPALES,36.7,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030003857 CONTRATO 321790819 PERIODO 29/11/17 A 26/01/18 CUPS ES0021000004315501KP ALUMB PUBLICO,686.6,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030003856 CONTRATO 321790388 PERIODO 29/11/17 A 30/01/18 CUPS ES0021000005693908ZW EDIF MUNICIPALES,30.77,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030006426 CONTRATO 348607015 PERIODO 30/11/17 A 31/01/18 CUPS ES0021000005695682EM ALUMB PUBLICO,822,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030011147 CONTRATO 492586410 PERIODO 07/12/17 A 31/01/18 CUPS ES0021000019135256JN EDIF MUNICIPALES,43.97,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180227030012380 CONTRATO 562973473 PERIODO 29/11/17 A 26/01/18 CUPS ES0021000017299127ZL ALUMB PUBLICO,60.97,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180319010178927 CONTRATO 621143984 PERIODO 06/02/18 A 11/03/18 CUPS0021000022117771ZW,155.55,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180319010178847 CONTRATO 620650606 PERIODO 06/02/18 A 11/03/18 ES0021000022148934NT,128.47,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180328030009753 CONTRATO 375098355 PERIODO 12/02/18 A 13/03/18 CUPS ES0021000013994400NR,5.48,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180328030004143 CONTRATO 321775650 PERIODO 23/01/18 A 21/03/18 CUPS ES0021000005695348FQ ALUMB PUBLICO,58.77,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180328030006913 CONTRATO 349700450 PERIODO 23/01/18 A 21/03/18 CUPS ES0021000005698644JT EDIF MUNICIPALES,1161.32,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180328030012109 CONTRATO 492586305 PERIODO 24/01/18 A 13/03/18 CUPS ES0021000019135190XS EDIF MUNICIPALES,39,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180328030004144 CONTRATO 321776010 PERIODO 22/01/18 A 27/03/18 CUPS ES0021000005695096LV ALUMB PUBLICO,1757.9,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180328030004154 CONTRATO 321790388 PERIODO 30/01/18 A 14/03/18 CUPS  ES0021000005693908ZW EDIF MUNICIPALE,21.74,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180328030009754 CONTRATO 375098460 PERIODO 24/01/18 A 13/03/18 CUPS ES0021000013976345DR EDIF MUNICIPALES,10.71,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180328030009755 CONTRATO 375098628 PERIODO 12/02/18 A 13/03/18 CUPS ES0021000013976349DM EDIF MUNICIPALES,6.32,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180328030008255 CONTRATO 362619682 PERIODO 12/02/18 A 18/03/18 CUPS ES0021000011362892TS ALUMB PUBLICO,161.63,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180328030008270 CONTRATO 362797377 PERIODO 12/02/18 A 13/03/18 CUPS ES0021000011402799XV ALUMB PUBLICO,260.25,
Urbanismo,,,A,2018-07-04,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, 09180328030004147 CONTRATO 321780279 PERIODO 24/01/18 A 13/03/18 CUPS ES0021000005692681YV ALUMB PUBLICO,784.08,
